237064,Ronaldo,94,CF|ST,ICON,Icons,Brazil,93,93,80,93,46,80,5,4,12,#50442b,#f9f9f9,#9d8957,237064,112658,2118,54,1,0,0,237064
247553,Garrincha,94,RM|RW,ICON,Icons,Brazil,90,87,94,96,41,68,4,4,12,#50442b,#f9f9f9,#9d8957,247553,112658,2118,54,1,0,0,247553
190048,Gerd Muller,94,CF|ST,ICON,Icons,Germany,88,94,77,88,43,76,4,3,12,#50442b,#f9f9f9,#9d8957,190048,112658,2118,21,1,0,0,190048
238439,Paolo Maldini,94,CB|LB,ICON,Icons,Italy,86,56,75,69,96,83,4,1,12,#50442b,#f9f9f9,#9d8957,238439,112658,2118,27,1,0,0,238439
238380,Lev Yashin,94,GK,ICON,Icons,Russia,95,89,75,96,60,95,3,0,12,#50442b,#f9f9f9,#9d8957,238380,112658,2118,40,1,0,0,238380
239063,Alessandro Nesta,94,CB,ICON,Icons,Italy,80,46,71,73,95,90,3,1,155,#574b15,#f9f9f9,#9d8752,239063,112658,2118,27,1,0,0,67347927
231747,Kylian Mbappe,94,RM|LM|CAM|LW,Paris SG,Ligue 1 Uber Eats,France,99,92,85,95,40,82,4,4,138,#ffffff,#277b83,#00d3ba,231747,73,16,18,1,0,0,134449475
158023,Lionel Messi,94,CF|ST,Paris SG,Ligue 1 Uber Eats,Argentina,86,93,94,97,37,70,4,3,138,#ffffff,#277b83,#00d3ba,158023,73,16,52,1,0,0,117598535
158023,Lionel Messi,94,RM|RW,Paris SG,Ligue 1 Uber Eats,Argentina,85,92,94,97,37,69,4,3,50,#ffffff,#111061,#5f7aff,158023,73,16,52,1,0,0,50489671
235212,Achraf Hakimi,94,RWB|RB,Paris SG,Ligue 1 Uber Eats,Morocco,99,81,90,91,90,91,4,3,5,#efd775,#121653,#705f30,235212,73,16,129,1,0,0,100898508
232656,Theo Hernandez,94,LB|LWB,Milan,Serie A TIM,France,98,80,88,90,88,92,3,2,5,#efd775,#121653,#705f30,232656,47,31,18,1,0,0,134450384
240130,Eder Militao,94,RB|CB,Real Madrid,LaLiga Santander,Brazil,90,60,81,83,95,92,3,1,5,#efd775,#121653,#705f30,240130,243,53,54,1,0,0,84126210
214100,Ruud Gullit,93,CM|CAM|CF|ST,ICON,Icons,Netherlands,86,91,91,89,82,90,5,3,12,#50442b,#f9f9f9,#9d8957,214100,112658,2118,34,1,0,0,214100
238435,Lothar Matthaus,93,CB|CDM|CM,ICON,Icons,Germany,89,89,90,82,90,85,4,2,12,#50442b,#f9f9f9,#9d8957,238435,112658,2118,21,1,0,0,238435
167198,Eric Cantona,93,CF|ST,ICON,Icons,France,89,93,90,93,53,92,4,4,12,#50442b,#f9f9f9,#9d8957,167198,112658,2118,18,1,0,0,167198
7763,Andrea Pirlo,93,CDM|CM,ICON,Icons,Italy,82,84,96,93,75,75,4,4,155,#574b15,#f9f9f9,#9d8752,7763,112658,2118,27,1,0,0,50339411
242519,Eusebio,93,CF|ST,ICON,Icons,Portugal,94,94,86,93,45,79,5,3,12,#50442b,#f9f9f9,#9d8957,242519,112658,2118,38,1,0,0,242519
10535,Xavi,93,CM,ICON,Icons,Spain,81,80,95,93,72,72,3,3,12,#50442b,#f9f9f9,#9d8957,10535,112658,2118,45,1,0,0,10535
239517,Javier Zanetti,93,RWB|RB|LB|CM,ICON,Icons,Argentina,90,66,90,86,90,84,4,2,155,#574b15,#f9f9f9,#9d8752,239517,112658,2118,52,1,0,0,50571165
209331,Mohamed Salah,93,RM|RW,Liverpool,Premier League,Egypt,93,92,87,93,51,80,3,3,151,#fff8e4,#af5c3c,#ffe4a9,209331,9,13,111,1,0,0,134427059
226764,George Best,93,RM|CAM|RW|LW,ICON,Icons,Northern Ireland,93,91,84,94,58,71,4,3,12,#50442b,#f9f9f9,#9d8957,226764,112658,2118,35,1,0,0,226764
5003,Cafu,93,RWB|RB,ICON,Icons,Brazil,92,58,85,88,91,86,3,3,12,#50442b,#f9f9f9,#9d8957,5003,112658,2118,54,1,0,0,5003
166149,Hugo Sanchez,93,CF|ST,ICON,Icons,Mexico,93,94,84,92,45,78,4,3,155,#574b15,#f9f9f9,#9d8752,166149,112658,2118,83,1,0,0,50497797
1625,Thierry Henry,93,CF|ST|LW,ICON,Icons,France,94,91,83,90,53,80,4,3,12,#50442b,#f9f9f9,#9d8957,1625,112658,2118,18,1,0,0,1625
167135,Carlos Alberto,93,RWB|RB|CB,ICON,Icons,Brazil,90,66,81,86,90,87,4,2,12,#50442b,#f9f9f9,#9d8957,167135,112658,2118,54,1,0,0,167135
270448,Garrincha,93,RM|RW,ICON,Icons,Brazil,90,87,93,95,41,68,4,4,129,#574b15,#f9f9f9,#9d8957,270448,112658,2118,54,1,1,0,270448
192181,Marco van Basten,93,CF|ST,ICON,Icons,Netherlands,83,94,76,89,39,75,4,2,12,#50442b,#f9f9f9,#9d8957,192181,112658,2118,34,1,0,0,192181
1114,Roberto Baggio,93,CAM|CF,ICON,Icons,Italy,86,84,92,92,40,61,4,4,12,#50442b,#f9f9f9,#9d8957,1114,112658,2118,27,1,0,0,1114
166906,Franco Baresi,93,CB,ICON,Icons,Italy,70,49,76,72,95,82,3,1,12,#50442b,#f9f9f9,#9d8957,166906,112658,2118,27,1,0,0,166906
231747,Kylian Mbappe,93,CF|ST|LW,Paris SG,Ligue 1 Uber Eats,France,98,91,84,94,39,80,4,4,139,#00cfb7,#550065,#ffbf00,231747,73,16,18,1,0,0,100895043
192985,Kevin De Bruyne,93,CM|CAM,Manchester City,Premier League,Belgium,77,90,95,90,67,99,5,3,118,#f6d882,#1e342d,#7b2627,192985,10,13,7,1,0,0,100856281
208722,Sadio Mane,93,LM|CF|LW,FC Bayern München,Bundesliga,Senegal,94,88,86,92,49,83,4,3,51,#f2f2f2,#211556,#60ffc6,208722,21,19,136,1,0,0,134426450
173731,Gareth Bale,93,LB|LWB|RM|RW,LAFC,Major League Soccer,Wales,91,93,92,90,72,86,4,3,25,#00fff6,#2e1538,#f000ff,173731,112996,39,50,1,0,0,84059811
188545,Robert Lewandowski,93,CF|ST,FC Barcelona,LaLiga Santander,Poland,79,93,82,88,47,85,4,3,21,#c4f750,#110956,#ea1765,188545,241,53,37,1,0,0,50520193
270443,Lothar Matthaus,92,CB|CDM|CM,ICON,Icons,Germany,88,87,88,80,90,83,4,2,129,#574b15,#f9f9f9,#9d8957,270443,112658,2118,21,1,1,0,270443
250,David Beckham,92,RM|CM|RW,ICON,Icons,England,80,87,95,88,69,82,3,2,12,#50442b,#f9f9f9,#9d8957,250,112658,2118,14,1,0,0,250
4833,Hristo Stoichkov,92,CF|RW|ST|LW,ICON,Icons,Bulgaria,92,93,86,92,50,86,3,3,12,#50442b,#f9f9f9,#9d8957,4833,112658,2118,9,1,0,0,4833
256014,Ferenc Puskas,92,CF|ST,ICON,Icons,Hungary,89,95,90,91,47,77,3,3,12,#50442b,#f9f9f9,#9d8957,256014,112658,2118,23,1,0,0,256014
268513,Jairzinho,92,RM|RW|ST,ICON,Icons,Brazil,94,92,87,93,51,76,4,4,12,#50442b,#f9f9f9,#9d8957,268513,112658,2118,54,1,0,0,268513
270447,Eusebio,92,CF|ST,ICON,Icons,Portugal,93,94,88,92,41,77,5,3,129,#574b15,#f9f9f9,#9d8957,270447,112658,2118,38,1,1,0,270447
9676,Samuel Eto'o,92,CF|ST,ICON,Icons,Cameroon,95,93,81,90,47,83,4,3,12,#50442b,#f9f9f9,#9d8957,9676,112658,2118,103,1,0,0,9676
270420,Cafu,92,RWB|RB,ICON,Icons,Brazil,91,58,85,88,89,85,4,3,129,#574b15,#f9f9f9,#9d8957,270420,112658,2118,54,1,1,0,270420
7763,Andrea Pirlo,92,CDM|CM,ICON,Icons,Italy,73,80,95,91,71,67,4,4,12,#50442b,#f9f9f9,#9d8957,7763,112658,2118,27,1,0,0,7763
4231,Rivaldo,92,LM|CAM|CF|LW,ICON,Icons,Brazil,87,91,88,92,44,78,2,3,12,#50442b,#f9f9f9,#9d8957,4231,112658,2118,54,1,0,0,4231
190044,Bobby Moore,92,CB,ICON,Icons,England,68,64,83,78,93,85,3,1,12,#50442b,#f9f9f9,#9d8957,190044,112658,2118,14,1,0,0,190044
166149,Hugo Sanchez,92,CF|ST,ICON,Icons,Mexico,92,93,81,91,44,75,4,2,12,#50442b,#f9f9f9,#9d8957,166149,112658,2118,83,1,0,0,166149
1041,Javier Zanetti,92,RWB|RB|LB|CM,ICON,Icons,Argentina,86,63,88,85,90,81,4,1,12,#50442b,#f9f9f9,#9d8957,1041,112658,2118,52,1,0,0,1041
270433,Johan Cruyff,92,CF|ST,ICON,Icons,Netherlands,91,90,89,94,41,73,5,4,129,#574b15,#f9f9f9,#9d8957,270433,112658,2118,34,1,1,0,270433
45661,Raul,92,CF|ST,ICON,Icons,Spain,88,92,82,90,47,75,4,3,12,#50442b,#f9f9f9,#9d8957,45661,112658,2118,45,1,0,0,45661
5589,Luis Figo,92,RM|CAM|RW,ICON,Icons,Portugal,92,88,89,92,41,80,4,3,12,#50442b,#f9f9f9,#9d8957,5589,112658,2118,38,1,0,0,5589
247555,Garrincha,92,RM|RW,ICON,Icons,Brazil,90,86,92,94,41,67,4,4,12,#50442b,#f9f9f9,#9d8957,247555,112658,2118,54,1,0,0,247555
238388,Dennis Bergkamp,92,CAM|CF|ST,ICON,Icons,Netherlands,84,91,86,90,37,78,4,3,12,#50442b,#f9f9f9,#9d8957,238388,112658,2118,34,1,0,0,238388
247699,Kenny Dalglish,92,CF|ST,ICON,Icons,Scotland,90,92,77,90,41,73,5,3,12,#50442b,#f9f9f9,#9d8957,247699,112658,2118,42,1,0,0,247699
238382,Alessandro Del Piero,92,CAM|CF|ST,ICON,Icons,Italy,83,92,89,92,43,67,5,3,12,#50442b,#f9f9f9,#9d8957,238382,112658,2118,27,1,0,0,238382
1605,Robert Pires,92,RM|LM|CAM|LW,ICON,Icons,France,90,86,89,92,41,70,4,4,155,#574b15,#f9f9f9,#9d8752,1605,112658,2118,18,1,0,0,50333253
191695,Emilio Butragueno,92,CF|ST,ICON,Icons,Spain,94,90,80,92,41,68,5,2,12,#50442b,#f9f9f9,#9d8957,191695,112658,2118,45,1,0,0,191695
267897,Gerd Muller,92,CF|ST,ICON,Icons,Germany,84,93,75,86,42,75,4,3,12,#50442b,#f9f9f9,#9d8957,267897,112658,2118,21,1,0,0,267897
270421,Roberto Baggio,92,CAM|CF,ICON,Icons,Italy,87,83,90,91,39,61,4,4,129,#574b15,#f9f9f9,#9d8957,270421,112658,2118,27,1,1,0,270421
10264,Ruud van Nistelrooy,92,CF|ST,ICON,Icons,Netherlands,86,91,74,85,37,82,3,2,12,#50442b,#f9f9f9,#9d8957,10264,112658,2118,34,1,0,0,10264
214267,Gary Lineker,92,CF|ST,ICON,Icons,England,88,91,73,86,36,76,4,2,12,#50442b,#f9f9f9,#9d8957,214267,112658,2118,14,1,0,0,214267
238440,Paolo Maldini,92,CB|LB,ICON,Icons,Italy,82,56,74,68,95,81,4,1,12,#50442b,#f9f9f9,#9d8957,238440,112658,2118,27,1,0,0,238440
1183,Fabio Cannavaro,92,CB,ICON,Icons,Italy,80,43,63,68,95,85,3,1,12,#50442b,#f9f9f9,#9d8957,1183,112658,2118,27,1,0,0,1183
238384,Carles Puyol,92,RB|CB,ICON,Icons,Spain,70,45,68,58,94,90,3,1,12,#50442b,#f9f9f9,#9d8957,238384,112658,2118,45,1,0,0,238384
1088,Alessandro Nesta,92,CB,ICON,Icons,Italy,72,42,65,67,94,86,3,1,12,#50442b,#f9f9f9,#9d8957,1088,112658,2118,27,1,0,0,1088
5479,Casillas,92,GK,ICON,Icons,Spain,93,89,85,95,60,91,3,0,12,#50442b,#f9f9f9,#9d8957,5479,112658,2118,45,1,0,0,5479
238428,Peter Schmeichel,92,GK,ICON,Icons,Denmark,92,87,88,94,49,90,3,0,12,#50442b,#f9f9f9,#9d8957,238428,112658,2118,13,1,0,0,238428
51539,Edwin van der Sar,92,GK,ICON,Icons,Netherlands,87,91,85,90,50,96,3,0,155,#574b15,#f9f9f9,#9d8752,51539,112658,2118,34,1,0,0,50383187
269601,Xabi Alonso,92,CDM|CM,ICON,Icons,Spain,80,83,92,86,87,85,4,3,155,#574b15,#f9f9f9,#9d8752,269601,112658,2118,45,1,0,0,50601249
242859,Claude Makelele,92,CDM|RM|CM,ICON,Icons,France,85,52,83,83,90,89,4,2,155,#574b15,#f9f9f9,#9d8752,242859,112658,2118,18,1,0,0,50574507
203376,Virgil van Dijk,92,CB,Liverpool,Premier League,Netherlands,83,61,73,74,92,88,3,1,145,#8a1538,#fda900,#eeeee4,203376,9,13,34,1,0,0,84089456
208722,Sadio Mane,92,LM|CF|LW,FC Bayern München,Bundesliga,Senegal,93,87,85,91,47,80,4,3,139,#00cfb7,#550065,#ffbf00,208722,21,19,136,1,0,0,117649234
232411,Christopher Nkunku,92,CAM|CF|ST,RB Leipzig,Bundesliga,France,94,87,90,94,74,76,5,4,130,#ffffff,#620f27,#00d3ba,232411,112172,19,18,1,0,0,67341275
218667,Bernardo Silva,92,CM|CAM,Manchester City,Premier League,Portugal,84,83,89,96,67,75,4,3,130,#ffffff,#620f27,#00d3ba,218667,10,13,38,1,0,0,67327531
165153,Karim Benzema,92,CM|CAM,Real Madrid,LaLiga Santander,France,83,89,87,92,81,86,4,4,118,#f6d882,#1e342d,#7b2627,165153,243,53,18,1,0,0,67274017
209331,Mohamed Salah,92,CF|ST|LW,Liverpool,Premier League,Egypt,92,91,85,92,48,78,3,3,97,#fefb00,#1e1c1c,#06e8ff,209331,9,13,111,1,0,0,84095411
188545,Robert Lewandowski,92,CF|ST,FC Barcelona,LaLiga Santander,Poland,77,92,81,87,45,84,4,3,86,#ffffde,#061b22,#a6edff,188545,241,53,37,1,0,0,84074625
231747,Kylian Mbappe,92,CF|RW|ST|LW,Paris SG,Ligue 1 Uber Eats,France,98,90,83,93,37,77,4,4,79,#cdfb0a,#11233f,#e2001a,231747,73,16,18,1,0,0,168003907
158023,Lionel Messi,92,CAM,Paris SG,Ligue 1 Uber Eats,Argentina,82,90,91,95,35,65,4,3,79,#cdfb0a,#11233f,#e2001a,158023,73,16,52,1,0,0,67266887
246191,Julian Alvarez,92,CF|RW|ST|LW,Manchester City,Premier League,Argentina,90,91,86,90,60,81,5,3,71,#fcff00,#5f1274,#aa3bff,246191,10,13,52,1,0,0,67355055
202126,Harry Kane,92,CF|ST,Spurs,Premier League,England,86,95,88,87,49,88,5,2,64,#efd775,#07165f,#a29565,202126,18,13,14,1,0,0,117642638
208722,Sadio Mane,92,LM|CF|LW,FC Bayern München,Bundesliga,Senegal,93,87,85,91,48,82,4,3,21,#c4f750,#110956,#ea1765,208722,21,19,136,1,0,0,50540370
231747,Kylian Mbappe,92,CF|ST|LW,Paris SG,Ligue 1 Uber Eats,France,98,90,82,93,37,78,4,4,3,#ebba8f,#130f0c,#82543a,231747,73,16,18,1,0,1,50563395
209331,Mohamed Salah,92,RM|RW,Liverpool,Premier League,Egypt,92,91,85,92,49,78,3,3,3,#ebba8f,#130f0c,#82543a,209331,9,13,111,1,0,1,100872627
192985,Kevin De Bruyne,92,CM|CAM,Manchester City,Premier League,Belgium,75,89,94,88,66,79,5,3,3,#ebba8f,#130f0c,#82543a,192985,10,13,7,1,0,1,50524633
167680,Ronald Koeman,91,CB,ICON,Icons,Netherlands,75,88,89,80,90,86,3,2,12,#50442b,#f9f9f9,#9d8957,167680,112658,2118,34,1,0,0,167680
121944,Bastian Schweinsteiger,91,CM|LM,ICON,Icons,Germany,76,86,89,86,86,86,3,2,12,#50442b,#f9f9f9,#9d8957,121944,112658,2118,21,1,0,0,121944
238430,Roberto Carlos,91,LB|LWB,ICON,Icons,Brazil,92,83,84,81,86,86,2,2,12,#50442b,#f9f9f9,#9d8957,238430,112658,2118,54,1,0,0,238430
191189,Lothar Matthaus,91,CB|CDM|RM,ICON,Icons,Germany,87,84,86,77,89,82,4,2,12,#50442b,#f9f9f9,#9d8957,191189,112658,2118,21,1,0,0,191189
3647,Michael Ballack,91,CM|CAM,ICON,Icons,Germany,81,90,88,83,81,86,4,3,12,#50442b,#f9f9f9,#9d8957,3647,112658,2118,21,1,0,0,3647
248449,Zinedine Zidane,91,CM|CAM,ICON,Icons,France,84,86,91,90,73,81,5,4,12,#50442b,#f9f9f9,#9d8957,248449,112658,2118,18,1,0,0,248449
13743,Steven Gerrard,91,CDM|CM,ICON,Icons,England,77,90,90,85,77,84,3,2,12,#50442b,#f9f9f9,#9d8957,13743,112658,2118,14,1,0,0,13743
121939,Philipp Lahm,91,RWB|RB|LB|CDM,ICON,Icons,Germany,87,72,87,87,90,73,3,2,12,#50442b,#f9f9f9,#9d8957,121939,112658,2118,21,1,0,0,121939
155862,Sergio Ramos,91,CB,Paris SG,Ligue 1 Uber Eats,Spain,83,72,78,77,92,88,3,2,51,#f2f2f2,#211556,#60ffc6,155862,73,16,45,1,0,0,84041942
238427,Patrick Vieira,91,CM,ICON,Icons,France,83,80,82,85,90,91,3,2,12,#50442b,#f9f9f9,#9d8957,238427,112658,2118,18,1,0,0,238427
1256,Clarence Seedorf,91,RM|LM|CAM,ICON,Icons,Netherlands,80,87,90,88,68,82,4,3,12,#50442b,#f9f9f9,#9d8957,1256,112658,2118,34,1,0,0,1256
54050,Wayne Rooney,91,CAM|CF|ST,ICON,Icons,England,89,92,83,88,55,89,4,2,12,#50442b,#f9f9f9,#9d8957,54050,112658,2118,14,1,0,0,54050
190043,Pele,91,CAM|CF|ST|LW,ICON,Icons,Brazil,94,89,88,93,53,73,4,4,12,#50442b,#f9f9f9,#9d8957,190043,112658,2118,54,1,0,0,190043
6235,Pavel Nedved,91,LM|CAM|LW,ICON,Icons,Czech Republic,85,88,90,90,60,81,5,3,12,#50442b,#f9f9f9,#9d8957,6235,112658,2118,12,1,0,0,6235
270423,Samuel Eto'o,91,CF|ST,ICON,Icons,Cameroon,93,92,82,89,52,82,5,3,129,#574b15,#f9f9f9,#9d8957,270423,112658,2118,103,1,1,0,270423
242520,Eusebio,91,CF|ST,ICON,Icons,Portugal,93,93,88,90,42,74,5,3,12,#50442b,#f9f9f9,#9d8957,242520,112658,2118,38,1,0,0,242520
246,Paul Scholes,91,CM|CAM,ICON,Icons,England,72,87,91,80,64,82,3,2,12,#50442b,#f9f9f9,#9d8957,246,112658,2118,14,1,0,0,246
190046,Socrates,91,CAM,ICON,Icons,Brazil,84,90,91,90,45,84,5,3,12,#50442b,#f9f9f9,#9d8957,190046,112658,2118,54,1,0,0,190046
192985,Kevin De Bruyne,91,CM|CAM,Manchester City,Premier League,Belgium,74,88,93,87,64,77,5,3,1,#3a2717,#d1aa8f,#a77254,192985,10,13,7,1,0,1,192985
270432,Bobby Moore,91,CB,ICON,Icons,England,80,62,82,77,92,84,3,1,129,#574b15,#f9f9f9,#9d8957,270432,112658,2118,14,1,1,0,270432
262112,Robin van Persie,91,CF|ST,ICON,Icons,Netherlands,85,94,87,90,46,74,4,3,12,#50442b,#f9f9f9,#9d8957,262112,112658,2118,34,1,0,0,262112
200145,Casemiro,91,CDM,Manchester Utd,Premier League,Brazil,66,76,78,75,89,92,3,1,3,#ebba8f,#130f0c,#82543a,200145,11,13,54,1,0,1,117640657
161840,Fernando Hierro,91,CB,ICON,Icons,Spain,73,68,76,70,93,87,3,1,12,#50442b,#f9f9f9,#9d8957,161840,112658,2118,45,1,0,0,161840
242522,Johan Cruyff,91,CAM|CF|ST,ICON,Icons,Netherlands,91,89,88,93,41,72,5,4,12,#50442b,#f9f9f9,#9d8957,242522,112658,2118,34,1,0,0,242522
31432,Didier Drogba,91,CF|ST,ICON,Icons,Ivory Coast,90,92,77,82,47,90,4,3,12,#50442b,#f9f9f9,#9d8957,31432,112658,2118,108,1,0,0,31432
51,Alan Shearer,91,CF|ST,ICON,Icons,England,81,93,77,78,52,85,3,1,12,#50442b,#f9f9f9,#9d8957,51,112658,2118,14,1,0,0,51
166124,Gheorghe Hagi,91,CM|LM|CAM,ICON,Icons,Romania,83,89,90,90,43,65,4,3,12,#50442b,#f9f9f9,#9d8957,166124,112658,2118,39,1,0,0,166124
190871,Neymar Jr,91,LM|CAM|CF|LW,Paris SG,Ligue 1 Uber Eats,Brazil,90,87,87,95,39,64,5,4,151,#fff8e4,#af5c3c,#ffe4a9,190871,73,16,54,1,0,0,100854167
49369,Fernando Torres,91,CF|ST,ICON,Icons,Spain,93,90,79,88,45,78,4,3,12,#50442b,#f9f9f9,#9d8957,49369,112658,2118,45,1,0,0,49369
138449,Kaka,91,CAM,ICON,Icons,Brazil,91,86,88,92,44,73,4,4,12,#50442b,#f9f9f9,#9d8957,138449,112658,2118,54,1,0,0,138449
270417,Kenny Dalglish,91,CF|ST,ICON,Icons,Scotland,89,91,78,89,42,72,5,3,129,#574b15,#f9f9f9,#9d8957,270417,112658,2118,42,1,1,0,270417
238395,Ronaldinho,91,CAM|CF|LW,ICON,Icons,Brazil,91,86,88,92,36,79,4,4,12,#50442b,#f9f9f9,#9d8957,238395,112658,2118,54,1,0,0,238395
270424,Luis Figo,91,RM|CAM|RW,ICON,Icons,Portugal,91,87,89,91,40,79,4,4,129,#574b15,#f9f9f9,#9d8957,270424,112658,2118,38,1,1,0,270424
238443,Laurent Blanc,91,CB|CAM,ICON,Icons,France,79,69,70,78,92,86,3,1,12,#50442b,#f9f9f9,#9d8957,238443,112658,2118,18,1,0,0,238443
270434,Emilio Butragueno,91,CF|ST,ICON,Icons,Spain,93,89,80,91,42,69,5,3,129,#574b15,#f9f9f9,#9d8957,270434,112658,2118,45,1,1,0,270434
188545,Robert Lewandowski,91,CF|ST,FC Barcelona,LaLiga Santander,Poland,75,91,79,86,44,83,4,3,1,#3a2717,#d1aa8f,#a77254,188545,241,53,37,1,0,1,188545
158023,Lionel Messi,91,RM|RW,Paris SG,Ligue 1 Uber Eats,Argentina,81,89,90,94,34,64,4,3,1,#3a2717,#d1aa8f,#a77254,158023,73,16,52,1,0,1,158023
238424,Patrick Kluivert,91,CF|ST,ICON,Icons,Netherlands,86,88,80,83,41,82,4,3,12,#50442b,#f9f9f9,#9d8957,238424,112658,2118,34,1,0,0,238424
247703,Ian Rush,91,CF|ST,ICON,Icons,Wales,86,92,72,86,45,81,4,2,12,#50442b,#f9f9f9,#9d8957,247703,112658,2118,50,1,0,0,247703
231747,Kylian Mbappe,91,CF|ST|LW,Paris SG,Ligue 1 Uber Eats,France,97,89,80,92,36,76,4,4,1,#3a2717,#d1aa8f,#a77254,231747,73,16,18,1,0,1,231747
242510,Miroslav Klose,91,CF|ST,ICON,Icons,Germany,88,88,76,82,41,81,4,2,12,#50442b,#f9f9f9,#9d8957,242510,112658,2118,21,1,0,0,242510
165153,Karim Benzema,91,CF|ST,Real Madrid,LaLiga Santander,France,80,88,83,87,39,78,4,3,1,#3a2717,#d1aa8f,#a77254,165153,243,53,18,1,0,1,165153
23174,Juan Roman Riquelme,91,CAM,ICON,Icons,Argentina,70,87,93,93,32,69,4,4,12,#50442b,#f9f9f9,#9d8957,23174,112658,2118,52,1,0,0,23174
13128,Andriy Shevchenko,91,CF|RW|ST,ICON,Icons,Ukraine,88,92,72,87,34,75,4,2,12,#50442b,#f9f9f9,#9d8957,13128,112658,2118,49,1,0,0,13128
1605,Robert Pires,91,RM|LM|CAM|LW,ICON,Icons,France,88,82,88,89,40,64,4,3,12,#50442b,#f9f9f9,#9d8957,1605,112658,2118,18,1,0,0,1605
